Severity,ID,CVSS V3: Base Score,Last updated,Status,Source,CVSS V3: Vector,Package Matched CPE,Vulnerability Matched CPE
1,CVE-2023-34256,5.5,"October 21, 2024 (15:21:52)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-3863,4.1,"October 21, 2024 (15:22:43)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2019-12381,5.5,"October 21, 2024 (15:23:48)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-28486,5.3,"October 21, 2024 (15:21:46)",undetermined,nvd,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,cpe:2.3:a:sudo_project:sudo:1.7.8p1:*:*:*:*:*:*:*,cpe:2.3:a:sudo_project:sudo:*:*:*:*:*:*:*:*
1,CVE-2023-28487,5.3,"October 21, 2024 (15:21:46)",undetermined,nvd,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,cpe:2.3:a:sudo_project:sudo:1.7.8p1:*:*:*:*:*:*:*,cpe:2.3:a:sudo_project:sudo:*:*:*:*:*:*:*:*
1,CVE-2019-19126,3.3,"October 21, 2024 (15:21:42)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,cpe:2.3:a:gnu:glibc:2.26:*:*:*:*:*:*:*,cpe:2.3:a:gnu:glibc:*:*:*:*:*:*:*:*
1,CVE-2023-1074,5.5,"October 21, 2024 (15:23:50)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26923,,"October 21, 2024 (15:23:17)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2020-36310,5.5,"October 21, 2024 (15:23:22)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2020-11669,5.5,"October 21, 2024 (15:22:44)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2020-10029,5.5,"October 21, 2024 (15:21:42)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:a:gnu:glibc:2.26:*:*:*:*:*:*:*,cpe:2.3:a:gnu:glibc:*:*:*:*:*:*:*:*
1,CVE-2017-12168,6,"October 21, 2024 (15:22:47)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2017-18261,5.5,"October 21, 2024 (15:23:55)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2020-10711,5.9,"October 21, 2024 (15:22:43)",undetermined,nvd,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2019-16232,4.1,"October 21, 2024 (15:23:17)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2021-45868,5.5,"October 21, 2024 (15:23:40)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2016-5011,4.6,"October 21, 2024 (15:21:48)",undetermined,nvd,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:a:kernel:util-linux:2.13:*:*:*:*:*:*:*,cpe:2.3:a:kernel:util-linux:*:*:*:*:*:*:*:*
1,CVE-2023-52900,5.5,"October 21, 2024 (15:23:51)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52907,5.5,"October 21, 2024 (15:22:18)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52894,5.5,"October 21, 2024 (15:21:59)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52903,5.5,"October 21, 2024 (15:22:46)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-48845,5.5,"October 21, 2024 (15:22:38)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-33621,,"October 21, 2024 (15:23:20)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-37356,,"October 21, 2024 (15:23:34)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36286,,"October 21, 2024 (15:23:24)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-38567,,"October 21, 2024 (15:22:20)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-38565,,"October 21, 2024 (15:24:01)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-38589,,"October 21, 2024 (15:21:51)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-38596,,"October 21, 2024 (15:22:25)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-40953,,"October 21, 2024 (15:22:27)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-40960,5.5,"October 21, 2024 (15:23:12)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-40905,4.7,"October 21, 2024 (15:23:34)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-40959,5.5,"October 21, 2024 (15:22:17)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-40904,5.5,"October 21, 2024 (15:22:01)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-40981,5.5,"October 21, 2024 (15:22:55)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-40968,,"October 21, 2024 (15:22:40)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-40918,,"October 21, 2024 (15:23:15)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-35801,,"October 21, 2024 (15:24:00)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36886,,"October 21, 2024 (15:23:10)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36905,,"October 21, 2024 (15:23:49)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52733,,"October 21, 2024 (15:22:38)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36888,,"October 21, 2024 (15:22:15)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-27053,,"October 21, 2024 (15:23:33)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-25511,3.3,"October 21, 2024 (15:21:40)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,,cpe:2.3:a:nvidia:cuda_toolkit:*:*:*:*:*:*:*:*
1,CVE-2023-25514,6.6,"October 21, 2024 (15:21:40)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:H/A:L,,cpe:2.3:a:nvidia:cuda_toolkit:*:*:*:*:*:*:*:*
1,CVE-2023-30456,6.5,"October 21, 2024 (15:22:48)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-0597,5.5,"October 21, 2024 (15:22:27)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-33744,4.7,"October 21, 2024 (15:22:34)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2021-20320,5.5,"October 21, 2024 (15:22:09)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2021-38198,5.5,"October 21, 2024 (15:23:17)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2021-38205,3.3,"October 21, 2024 (15:22:16)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2009-2624,,"October 21, 2024 (15:21:45)",undetermined,nvd,,cpe:2.3:a:gnu:gzip:1.3.12:*:*:*:*:*:*:*,cpe:2.3:a:gnu:gzip:*:*:*:*:*:*:*:*
1,CVE-2019-11191,2.5,"October 21, 2024 (15:22:49)",undetermined,nvd,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2019-19039,5.5,"October 21, 2024 (15:23:19)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2019-25013,5.9,"October 21, 2024 (15:21:42)",undetermined,nvd,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:a:gnu:glibc:2.26:*:*:*:*:*:*:*,cpe:2.3:a:gnu:glibc:*:*:*:*:*:*:*:*
1,CVE-2015-1350,5.5,"October 21, 2024 (15:23:04)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2015-4491,,"October 21, 2024 (15:21:41)",undetermined,nvd,,cpe:2.3:a:gnome:gdk-pixbuf:2.30.3:*:*:*:*:*:*:*,cpe:2.3:a:gnome:gdk-pixbuf:*:*:*:*:*:*:*:*
1,CVE-2019-19815,5.5,"October 21, 2024 (15:23:20)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2020-36322,5.5,"October 21, 2024 (15:23:48)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2019-18885,5.5,"October 21, 2024 (15:23:48)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2019-16231,4.1,"October 21, 2024 (15:22:46)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2015-7674,,"October 21, 2024 (15:21:41)",undetermined,nvd,,cpe:2.3:a:gnome:gdk-pixbuf:2.30.3:*:*:*:*:*:*:*,cpe:2.3:a:gnome:gdk-pixbuf:*:*:*:*:*:*:*:*
1,CVE-2017-6314,5.5,"October 21, 2024 (15:21:41)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,cpe:2.3:a:gnome:gdk-pixbuf:2.30.3:*:*:*:*:*:*:*,cpe:2.3:a:gnome:gdk-pixbuf:*:*:*:*:*:*:*:*
1,CVE-2017-13693,5.5,"October 21, 2024 (15:22:11)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2020-11764,5.5,"October 21, 2024 (15:21:39)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,,cpe:2.3:a:openexr:openexr:*:*:*:*:*:*:*:*
1,CVE-2017-5967,4,"October 21, 2024 (15:23:18)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2015-5218,,"October 21, 2024 (15:21:48)",undetermined,nvd,,cpe:2.3:a:kernel:util-linux:2.13:*:*:*:*:*:*:*,cpe:2.3:a:kernel:util-linux:*:*:*:*:*:*:*:*
1,CVE-2018-5995,5.5,"October 21, 2024 (15:23:03)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2014-2524,,"October 21, 2024 (15:21:46)",undetermined,nvd,,,cpe:2.3:a:gnu:readline:5.2:*:*:*:*:*:*:*
1,CVE-2016-8660,5.5,"October 21, 2024 (15:23:52)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2019-16230,4.7,"October 21, 2024 (15:23:20)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2015-7673,,"October 21, 2024 (15:21:41)",undetermined,nvd,,cpe:2.3:a:gnome:gdk-pixbuf:2.30.3:*:*:*:*:*:*:*,cpe:2.3:a:gnome:gdk-pixbuf:*:*:*:*:*:*:*:*
1,CVE-2016-5728,6.3,"October 21, 2024 (15:22:14)",undetermined,nvd,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2018-3646,5.6,"October 21, 2024 (15:23:21)",undetermined,nvd,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2015-8944,5.5,"October 21, 2024 (15:23:20)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2019-12382,5.5,"October 21, 2024 (15:22:16)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2018-12127,5.6,"October 21, 2024 (15:22:51)",undetermined,nvd,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2018-13093,5.5,"October 21, 2024 (15:23:37)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2015-7312,,"October 21, 2024 (15:21:57)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2019-19813,5.5,"October 21, 2024 (15:23:08)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2018-12126,5.6,"October 21, 2024 (15:22:17)",undetermined,nvd,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2018-20509,5.5,"October 21, 2024 (15:23:07)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2019-19036,5.5,"October 21, 2024 (15:22:00)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-45886,7,"October 21, 2024 (15:23:29)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2018-10323,5.5,"October 21, 2024 (15:22:50)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2018-3620,5.6,"October 21, 2024 (15:23:36)",undetermined,nvd,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2014-9892,5.5,"October 21, 2024 (15:21:59)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2018-12130,5.6,"October 21, 2024 (15:22:51)",undetermined,nvd,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2018-13098,5.5,"October 21, 2024 (15:23:38)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2018-5803,5.5,"October 21, 2024 (15:23:10)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2017-1000367,6.4,"October 21, 2024 (15:21:46)",undetermined,nvd,CVSS:3.0/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:a:sudo_project:sudo:1.7.8p1:*:*:*:*:*:*:*,cpe:2.3:a:sudo_project:sudo:*:*:*:*:*:*:*:*
1,CVE-2017-13694,5.5,"October 21, 2024 (15:23:27)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-4662,5.5,"October 21, 2024 (15:22:02)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
